duty_event_id,person_id,timestamp,date,duty_type,duration_hours,night_shift,intensity_level,deployment_id
DUT-0002-144,P-0002,2026-05-24T11:00:00,2026-05-24,DAY,4.0,False,2,
DUT-0002-145,P-0002,2026-05-25T11:00:00,2026-05-25,DAY,7.76,False,2,
DUT-0002-146,P-0002,2026-05-26T12:00:00,2026-05-26,DAY,5.39,False,3,
DUT-0002-147,P-0002,2026-05-27T10:00:00,2026-05-27,DAY,7.57,False,2,
DUT-0002-148,P-0002,2026-05-28T21:00:00,2026-05-28,NIGHT,8.07,True,2,
DUT-0002-149,P-0002,2026-05-29T21:00:00,2026-05-29,TRAINING_SUPPORT,7.21,True,2,
DUT-0002-150,P-0002,2026-05-30T07:00:00,2026-05-30,ADMIN,4.0,False,3,
DUT-0002-151,P-0002,2026-05-31T21:00:00,2026-05-31,TRAINING_SUPPORT,5.91,True,3,
DUT-0002-152,P-0002,2026-06-01T07:00:00,2026-06-01,PATROL,5.06,False,1,
DUT-0002-153,P-0002,2026-06-02T11:00:00,2026-06-02,EMERGENCY,10.28,False,3,
DUT-0002-154,P-0002,2026-06-03T06:00:00,2026-06-03,DAY,6.08,False,3,
DUT-0002-155,P-0002,2026-06-04T12:00:00,2026-06-04,PATROL,9.15,False,2,
DUT-0002-156,P-0002,2026-06-05T12:00:00,2026-06-05,PATROL,7.59,False,3,
DUT-0002-157,P-0002,2026-06-06T21:00:00,2026-06-06,TRAINING_SUPPORT,5.96,True,4,
DUT-0002-158,P-0002,2026-06-07T06:00:00,2026-06-07,DAY,11.92,False,3,
DUT-0002-159,P-0002,2026-06-08T13:00:00,2026-06-08,DAY,6.4,False,3,
DUT-0002-160,P-0002,2026-06-09T12:00:00,2026-06-09,DAY,9.72,False,3,
DUT-0002-161,P-0002,2026-06-10T08:00:00,2026-06-10,DAY,7.06,False,3,
DUT-0002-162,P-0002,2026-06-11T21:00:00,2026-06-11,PATROL,7.52,True,3,
DUT-0002-163,P-0002,2026-06-12T06:00:00,2026-06-12,PATROL,8.13,False,3,
DUT-0002-164,P-0002,2026-06-13T10:00:00,2026-06-13,DAY,6.47,False,3,
DUT-0002-165,P-0002,2026-06-14T12:00:00,2026-06-14,DAY,6.63,False,3,
DUT-0002-166,P-0002,2026-06-15T09:00:00,2026-06-15,ADMIN,6.28,False,2,
DUT-0002-167,P-0002,2026-06-16T10:00:00,2026-06-16,PATROL,6.21,False,4,
DUT-0002-168,P-0002,2026-06-17T05:00:00,2026-06-17,DAY,7.39,False,3,
DUT-0002-169,P-0002,2026-06-18T13:00:00,2026-06-18,DAY,7.65,False,2,
DUT-0002-170,P-0002,2026-06-19T08:00:00,2026-06-19,DAY,7.6,False,2,
DUT-0002-171,P-0002,2026-06-20T05:00:00,2026-06-20,DAY,7.18,False,2,
DUT-0002-172,P-0002,2026-06-21T12:00:00,2026-06-21,PATROL,6.91,False,3,
DUT-0002-173,P-0002,2026-06-22T08:00:00,2026-06-22,PATROL,9.33,False,3,
DUT-0002-174,P-0002,2026-06-23T07:00:00,2026-06-23,ADMIN,8.67,False,2,
DUT-0002-175,P-0002,2026-06-24T21:00:00,2026-06-24,PATROL,7.25,True,3,
DUT-0002-176,P-0002,2026-06-25T08:00:00,2026-06-25,TRAINING_SUPPORT,7.19,False,3,
DUT-0002-177,P-0002,2026-06-26T13:00:00,2026-06-26,ADMIN,8.56,False,2,
DUT-0002-178,P-0002,2026-06-27T12:00:00,2026-06-27,DAY,8.22,False,2,
DUT-0002-179,P-0002,2026-06-28T05:00:00,2026-06-28,DAY,9.0,False,2,
DUT-0002-180,P-0002,2026-06-29T05:00:00,2026-06-29,PATROL,5.44,False,3,
DUT-0003-001,P-0003,2026-01-01T05:00:00,2026-01-01,DAY,11.2,False,4,
DUT-0003-002,P-0003,2026-01-02T21:00:00,2026-01-02,NIGHT,8.63,True,3,
DUT-0003-003,P-0003,2026-01-03T08:00:00,2026-01-03,DAY,5.71,False,3,
DUT-0003-004,P-0003,2026-01-04T21:00:00,2026-01-04,NIGHT,10.07,True,4,
DUT-0003-005,P-0003,2026-01-05T21:00:00,2026-01-05,NIGHT,10.82,True,4,
DUT-0003-006,P-0003,2026-01-06T21:00:00,2026-01-06,NIGHT,9.85,True,3,
DUT-0003-007,P-0003,2026-01-07T21:00:00,2026-01-07,NIGHT,9.86,True,5,
DUT-0003-008,P-0003,2026-01-08T21:00:00,2026-01-08,NIGHT,11.75,True,4,
DUT-0003-009,P-0003,2026-01-09T21:00:00,2026-01-09,TRAINING_SUPPORT,8.83,True,4,
DUT-0003-010,P-0003,2026-01-10T21:00:00,2026-01-10,NIGHT,7.11,True,3,
DUT-0003-011,P-0003,2026-01-11T21:00:00,2026-01-11,PATROL,10.21,True,4,
DUT-0003-012,P-0003,2026-01-12T09:00:00,2026-01-12,DAY,8.92,False,4,
DUT-0003-013,P-0003,2026-01-13T08:00:00,2026-01-13,ADMIN,11.6,False,2,
DUT-0003-014,P-0003,2026-01-14T21:00:00,2026-01-14,NIGHT,7.57,True,3,
DUT-0003-015,P-0003,2026-01-15T06:00:00,2026-01-15,ADMIN,8.29,False,2,DEP-0003-01
DUT-0003-016,P-0003,2026-01-16T21:00:00,2026-01-16,PATROL,11.47,True,3,DEP-0003-01
DUT-0003-017,P-0003,2026-01-17T05:00:00,2026-01-17,DAY,7.69,False,2,DEP-0003-01
DUT-0003-018,P-0003,2026-01-18T05:00:00,2026-01-18,ADMIN,5.62,False,1,DEP-0003-01
DUT-0003-019,P-0003,2026-01-19T21:00:00,2026-01-19,PATROL,7.29,True,2,DEP-0003-01
DUT-0003-020,P-0003,2026-01-20T21:00:00,2026-01-20,NIGHT,10.11,True,2,DEP-0003-01
DUT-0003-021,P-0003,2026-01-21T08:00:00,2026-01-21,ADMIN,4.22,False,1,DEP-0003-01
DUT-0003-022,P-0003,2026-01-22T21:00:00,2026-01-22,NIGHT,4.0,True,1,DEP-0003-01
DUT-0003-023,P-0003,2026-01-23T10:00:00,2026-01-23,TRAINING_SUPPORT,6.75,False,2,DEP-0003-01
DUT-0003-024,P-0003,2026-01-24T07:00:00,2026-01-24,ADMIN,7.41,False,3,DEP-0003-01
DUT-0003-025,P-0003,2026-01-25T21:00:00,2026-01-25,NIGHT,8.63,True,3,DEP-0003-01
DUT-0003-026,P-0003,2026-01-26T13:00:00,2026-01-26,ADMIN,9.09,False,3,DEP-0003-01
DUT-0003-027,P-0003,2026-01-27T10:00:00,2026-01-27,ADMIN,9.59,False,3,DEP-0003-01
DUT-0003-028,P-0003,2026-01-28T21:00:00,2026-01-28,PATROL,14.0,True,4,DEP-0003-01
DUT-0003-029,P-0003,2026-01-29T12:00:00,2026-01-29,TRAINING_SUPPORT,12.24,False,3,DEP-0003-01
DUT-0003-030,P-0003,2026-01-30T21:00:00,2026-01-30,PATROL,7.27,True,4,DEP-0003-01
DUT-0003-037,P-0003,2026-02-06T21:00:00,2026-02-06,PATROL,9.39,True,4,DEP-0003-01
DUT-0003-038,P-0003,2026-02-07T12:00:00,2026-02-07,ADMIN,10.36,False,4,DEP-0003-01
DUT-0003-039,P-0003,2026-02-08T11:00:00,2026-02-08,DAY,14.0,False,4,DEP-0003-01
DUT-0003-040,P-0003,2026-02-09T21:00:00,2026-02-09,PATROL,7.27,True,4,DEP-0003-01
DUT-0003-041,P-0003,2026-02-10T11:00:00,2026-02-10,ADMIN,10.79,False,2,DEP-0003-01
DUT-0003-042,P-0003,2026-02-11T12:00:00,2026-02-11,ADMIN,4.8,False,1,DEP-0003-01
DUT-0003-043,P-0003,2026-02-12T10:00:00,2026-02-12,ADMIN,4.95,False,2,DEP-0003-01
DUT-0003-044,P-0003,2026-02-13T12:00:00,2026-02-13,DAY,7.45,False,1,DEP-0003-01
DUT-0003-045,P-0003,2026-02-14T08:00:00,2026-02-14,DAY,9.84,False,3,DEP-0003-01
DUT-0003-046,P-0003,2026-02-15T11:00:00,2026-02-15,ADMIN,9.69,False,1,DEP-0003-01
DUT-0003-047,P-0003,2026-02-16T21:00:00,2026-02-16,PATROL,5.65,True,1,DEP-0003-01
DUT-0003-048,P-0003,2026-02-17T10:00:00,2026-02-17,ADMIN,8.51,False,1,DEP-0003-01
DUT-0003-049,P-0003,2026-02-18T07:00:00,2026-02-18,ADMIN,9.52,False,3,DEP-0003-01
DUT-0003-050,P-0003,2026-02-19T11:00:00,2026-02-19,DAY,9.05,False,2,DEP-0003-01
DUT-0003-051,P-0003,2026-02-20T21:00:00,2026-02-20,EMERGENCY,9.34,True,4,DEP-0003-01
DUT-0003-052,P-0003,2026-02-21T21:00:00,2026-02-21,EMERGENCY,5.55,True,3,DEP-0003-01
DUT-0003-053,P-0003,2026-02-22T12:00:00,2026-02-22,ADMIN,9.59,False,1,DEP-0003-01
DUT-0003-054,P-0003,2026-02-23T12:00:00,2026-02-23,EMERGENCY,13.01,False,5,DEP-0003-01
DUT-0003-055,P-0003,2026-02-24T12:00:00,2026-02-24,ADMIN,12.81,False,4,
DUT-0003-056,P-0003,2026-02-25T21:00:00,2026-02-25,NIGHT,6.93,True,5,
DUT-0003-057,P-0003,2026-02-26T21:00:00,2026-02-26,TRAINING_SUPPORT,8.68,True,4,
DUT-0003-058,P-0003,2026-02-27T11:00:00,2026-02-27,ADMIN,9.52,False,4,
DUT-0003-059,P-0003,2026-02-28T05:00:00,2026-02-28,ADMIN,9.14,False,4,
DUT-0003-060,P-0003,2026-03-01T05:00:00,2026-03-01,TRAINING_SUPPORT,8.13,False,3,
DUT-0003-061,P-0003,2026-03-02T21:00:00,2026-03-02,TRAINING_SUPPORT,6.59,True,3,
DUT-0003-062,P-0003,2026-03-03T13:00:00,2026-03-03,ADMIN,9.22,False,4,
DUT-0003-063,P-0003,2026-03-04T09:00:00,2026-03-04,ADMIN,11.87,False,4,
DUT-0003-064,P-0003,2026-03-05T08:00:00,2026-03-05,ADMIN,5.48,False,4,
DUT-0003-065,P-0003,2026-03-06T21:00:00,2026-03-06,NIGHT,8.09,True,2,
DUT-0003-066,P-0003,2026-03-07T12:00:00,2026-03-07,DAY,11.08,False,5,
DUT-0003-067,P-0003,2026-03-08T21:00:00,2026-03-08,EMERGENCY,9.8,True,3,
DUT-0003-068,P-0003,2026-03-09T10:00:00,2026-03-09,TRAINING_SUPPORT,7.19,False,3,
DUT-0003-069,P-0003,2026-03-10T05:00:00,2026-03-10,ADMIN,7.91,False,2,
DUT-0003-070,P-0003,2026-03-11T07:00:00,2026-03-11,ADMIN,9.24,False,4,
DUT-0003-071,P-0003,2026-03-12T09:00:00,2026-03-12,EMERGENCY,7.44,False,3,
DUT-0003-072,P-0003,2026-03-13T11:00:00,2026-03-13,ADMIN,4.41,False,1,
DUT-0003-073,P-0003,2026-03-14T12:00:00,2026-03-14,EMERGENCY,8.29,False,4,
DUT-0003-074,P-0003,2026-03-15T21:00:00,2026-03-15,NIGHT,7.59,True,2,
DUT-0003-075,P-0003,2026-03-16T10:00:00,2026-03-16,ADMIN,7.64,False,4,
DUT-0003-076,P-0003,2026-03-17T08:00:00,2026-03-17,EMERGENCY,7.55,False,3,
DUT-0003-085,P-0003,2026-03-26T12:00:00,2026-03-26,EMERGENCY,6.79,False,5,
DUT-0003-086,P-0003,2026-03-27T05:00:00,2026-03-27,TRAINING_SUPPORT,6.26,False,3,
DUT-0003-087,P-0003,2026-03-28T21:00:00,2026-03-28,NIGHT,7.23,True,3,
DUT-0003-088,P-0003,2026-03-29T08:00:00,2026-03-29,ADMIN,9.19,False,2,
DUT-0003-089,P-0003,2026-03-30T08:00:00,2026-03-30,ADMIN,10.37,False,3,
DUT-0003-090,P-0003,2026-03-31T21:00:00,2026-03-31,PATROL,5.31,True,2,
DUT-0003-091,P-0003,2026-04-01T21:00:00,2026-04-01,PATROL,6.13,True,5,
DUT-0003-092,P-0003,2026-04-02T21:00:00,2026-04-02,PATROL,8.64,True,2,
DUT-0003-093,P-0003,2026-04-03T21:00:00,2026-04-03,PATROL,4.0,True,1,
DUT-0003-094,P-0003,2026-04-04T13:00:00,2026-04-04,ADMIN,8.02,False,2,
DUT-0003-095,P-0003,2026-04-05T21:00:00,2026-04-05,PATROL,7.66,True,2,
DUT-0003-096,P-0003,2026-04-06T09:00:00,2026-04-06,ADMIN,5.08,False,1,
DUT-0003-097,P-0003,2026-04-07T09:00:00,2026-04-07,ADMIN,7.38,False,3,
DUT-0003-098,P-0003,2026-04-08T11:00:00,2026-04-08,EMERGENCY,12.34,False,4,
DUT-0003-099,P-0003,2026-04-09T21:00:00,2026-04-09,NIGHT,8.91,True,1,
DUT-0003-100,P-0003,2026-04-10T21:00:00,2026-04-10,PATROL,10.1,True,4,
DUT-0003-101,P-0003,2026-04-11T12:00:00,2026-04-11,TRAINING_SUPPORT,8.28,False,2,
DUT-0003-102,P-0003,2026-04-12T05:00:00,2026-04-12,DAY,9.83,False,2,
DUT-0003-103,P-0003,2026-04-13T21:00:00,2026-04-13,NIGHT,11.93,True,4,
DUT-0003-104,P-0003,2026-04-14T09:00:00,2026-04-14,ADMIN,7.9,False,3,
DUT-0003-105,P-0003,2026-04-15T09:00:00,2026-04-15,DAY,10.72,False,5,
DUT-0003-106,P-0003,2026-04-16T08:00:00,2026-04-16,DAY,8.19,False,4,
DUT-0003-107,P-0003,2026-04-17T08:00:00,2026-04-17,ADMIN,8.58,False,4,
DUT-0003-108,P-0003,2026-04-18T12:00:00,2026-04-18,ADMIN,10.66,False,5,
DUT-0003-109,P-0003,2026-04-19T21:00:00,2026-04-19,PATROL,10.55,True,4,
DUT-0003-110,P-0003,2026-04-20T21:00:00,2026-04-20,NIGHT,9.03,True,4,
DUT-0003-111,P-0003,2026-04-21T07:00:00,2026-04-21,DAY,11.53,False,4,
DUT-0003-112,P-0003,2026-04-22T09:00:00,2026-04-22,ADMIN,11.26,False,3,
DUT-0003-113,P-0003,2026-04-23T08:00:00,2026-04-23,DAY,5.37,False,3,
DUT-0003-128,P-0003,2026-05-08T05:00:00,2026-05-08,TRAINING_SUPPORT,12.58,False,2,
DUT-0003-129,P-0003,2026-05-09T06:00:00,2026-05-09,ADMIN,10.71,False,3,
DUT-0003-130,P-0003,2026-05-10T05:00:00,2026-05-10,ADMIN,9.68,False,3,
DUT-0003-131,P-0003,2026-05-11T10:00:00,2026-05-11,ADMIN,8.27,False,4,
DUT-0003-132,P-0003,2026-05-12T12:00:00,2026-05-12,ADMIN,8.35,False,3,
DUT-0003-133,P-0003,2026-05-13T11:00:00,2026-05-13,ADMIN,11.85,False,5,
DUT-0003-134,P-0003,2026-05-14T13:00:00,2026-05-14,ADMIN,8.94,False,3,
DUT-0003-135,P-0003,2026-05-15T13:00:00,2026-05-15,EMERGENCY,11.14,False,4,
DUT-0003-136,P-0003,2026-05-16T21:00:00,2026-05-16,NIGHT,8.94,True,4,
DUT-0003-137,P-0003,2026-05-17T13:00:00,2026-05-17,ADMIN,11.8,False,4,
DUT-0003-138,P-0003,2026-05-18T11:00:00,2026-05-18,DAY,8.57,False,2,
DUT-0003-139,P-0003,2026-05-19T10:00:00,2026-05-19,EMERGENCY,6.93,False,4,
DUT-0003-140,P-0003,2026-05-20T21:00:00,2026-05-20,NIGHT,7.42,True,3,
DUT-0003-141,P-0003,2026-05-21T12:00:00,2026-05-21,ADMIN,9.61,False,2,
DUT-0003-142,P-0003,2026-05-22T05:00:00,2026-05-22,ADMIN,9.24,False,2,
DUT-0003-143,P-0003,2026-05-23T13:00:00,2026-05-23,DAY,7.95,False,1,
DUT-0003-144,P-0003,2026-05-24T21:00:00,2026-05-24,NIGHT,7.75,True,3,
DUT-0003-145,P-0003,2026-05-25T08:00:00,2026-05-25,DAY,9.45,False,3,
DUT-0003-146,P-0003,2026-05-26T21:00:00,2026-05-26,TRAINING_SUPPORT,8.0,True,2,
DUT-0003-147,P-0003,2026-05-27T21:00:00,2026-05-27,PATROL,7.31,True,1,
DUT-0003-148,P-0003,2026-05-28T21:00:00,2026-05-28,EMERGENCY,6.82,True,3,
DUT-0003-149,P-0003,2026-05-29T07:00:00,2026-05-29,ADMIN,7.91,False,2,
DUT-0003-150,P-0003,2026-05-30T12:00:00,2026-05-30,DAY,11.72,False,3,
DUT-0003-151,P-0003,2026-05-31T21:00:00,2026-05-31,NIGHT,7.63,True,2,
DUT-0003-152,P-0003,2026-06-01T12:00:00,2026-06-01,ADMIN,7.71,False,3,
DUT-0003-153,P-0003,2026-06-02T21:00:00,2026-06-02,PATROL,10.14,True,4,
DUT-0003-154,P-0003,2026-06-03T21:00:00,2026-06-03,EMERGENCY,8.43,True,3,
DUT-0003-155,P-0003,2026-06-04T21:00:00,2026-06-04,NIGHT,10.18,True,5,
DUT-0003-156,P-0003,2026-06-05T05:00:00,2026-06-05,ADMIN,8.5,False,4,
DUT-0003-157,P-0003,2026-06-06T08:00:00,2026-06-06,ADMIN,11.82,False,5,
DUT-0003-158,P-0003,2026-06-07T05:00:00,2026-06-07,EMERGENCY,8.39,False,4,
DUT-0003-159,P-0003,2026-06-08T09:00:00,2026-06-08,TRAINING_SUPPORT,10.31,False,5,
DUT-0003-160,P-0003,2026-06-09T05:00:00,2026-06-09,ADMIN,9.75,False,4,
DUT-0003-161,P-0003,2026-06-10T10:00:00,2026-06-10,ADMIN,4.19,False,4,
DUT-0003-162,P-0003,2026-06-11T08:00:00,2026-06-11,ADMIN,7.81,False,3,
DUT-0003-163,P-0003,2026-06-12T08:00:00,2026-06-12,DAY,6.71,False,3,
DUT-0003-164,P-0003,2026-06-13T12:00:00,2026-06-13,DAY,9.63,False,3,
DUT-0003-165,P-0003,2026-06-14T21:00:00,2026-06-14,NIGHT,6.27,True,1,
DUT-0003-166,P-0003,2026-06-15T21:00:00,2026-06-15,NIGHT,10.31,True,2,
DUT-0003-167,P-0003,2026-06-16T21:00:00,2026-06-16,NIGHT,8.04,True,2,
DUT-0003-168,P-0003,2026-06-17T12:00:00,2026-06-17,ADMIN,5.92,False,2,
DUT-0003-169,P-0003,2026-06-18T21:00:00,2026-06-18,NIGHT,4.0,True,2,
DUT-0003-170,P-0003,2026-06-19T21:00:00,2026-06-19,NIGHT,6.56,True,1,
DUT-0003-171,P-0003,2026-06-20T11:00:00,2026-06-20,ADMIN,5.82,False,2,
DUT-0003-172,P-0003,2026-06-21T21:00:00,2026-06-21,EMERGENCY,4.6,True,2,
DUT-0003-173,P-0003,2026-06-22T21:00:00,2026-06-22,EMERGENCY,4.8,True,4,
DUT-0003-174,P-0003,2026-06-23T11:00:00,2026-06-23,DAY,6.45,False,3,
DUT-0003-175,P-0003,2026-06-24T21:00:00,2026-06-24,NIGHT,8.94,True,3,
DUT-0003-176,P-0003,2026-06-25T08:00:00,2026-06-25,ADMIN,6.16,False,3,
DUT-0003-177,P-0003,2026-06-26T21:00:00,2026-06-26,NIGHT,7.05,True,4,
DUT-0003-178,P-0003,2026-06-27T21:00:00,2026-06-27,NIGHT,12.48,True,3,
DUT-0003-179,P-0003,2026-06-28T07:00:00,2026-06-28,ADMIN,12.49,False,3,
DUT-0003-180,P-0003,2026-06-29T08:00:00,2026-06-29,TRAINING_SUPPORT,6.15,False,4,
DUT-0004-001,P-0004,2026-01-01T21:00:00,2026-01-01,NIGHT,7.24,True,3,
DUT-0004-002,P-0004,2026-01-02T21:00:00,2026-01-02,NIGHT,12.09,True,4,
DUT-0004-003,P-0004,2026-01-03T12:00:00,2026-01-03,PATROL,9.72,False,4,
DUT-0004-004,P-0004,2026-01-04T21:00:00,2026-01-04,TRAINING_SUPPORT,11.88,True,3,
DUT-0004-005,P-0004,2026-01-05T21:00:00,2026-01-05,NIGHT,7.94,True,4,
DUT-0004-006,P-0004,2026-01-06T21:00:00,2026-01-06,NIGHT,13.58,True,5,
DUT-0004-007,P-0004,2026-01-07T21:00:00,2026-01-07,EMERGENCY,12.19,True,4,
DUT-0004-008,P-0004,2026-01-08T21:00:00,2026-01-08,NIGHT,7.6,True,4,
DUT-0004-009,P-0004,2026-01-09T21:00:00,2026-01-09,NIGHT,11.87,True,3,
DUT-0004-010,P-0004,2026-01-10T12:00:00,2026-01-10,DAY,8.62,False,3,DEP-0004-01
DUT-0004-011,P-0004,2026-01-11T06:00:00,2026-01-11,ADMIN,9.0,False,4,DEP-0004-01
DUT-0004-012,P-0004,2026-01-12T10:00:00,2026-01-12,ADMIN,9.58,False,3,DEP-0004-01
DUT-0004-013,P-0004,2026-01-13T21:00:00,2026-01-13,TRAINING_SUPPORT,9.73,True,2,DEP-0004-01
DUT-0004-014,P-0004,2026-01-14T12:00:00,2026-01-14,PATROL,9.52,False,3,DEP-0004-01
DUT-0004-015,P-0004,2026-01-15T21:00:00,2026-01-15,PATROL,11.83,True,4,DEP-0004-01
DUT-0004-016,P-0004,2026-01-16T09:00:00,2026-01-16,DAY,8.1,False,2,DEP-0004-01
DUT-0004-017,P-0004,2026-01-17T08:00:00,2026-01-17,DAY,10.88,False,3,DEP-0004-01
DUT-0004-029,P-0004,2026-01-29T09:00:00,2026-01-29,TRAINING_SUPPORT,8.1,False,4,DEP-0004-01
DUT-0004-030,P-0004,2026-01-30T13:00:00,2026-01-30,DAY,11.71,False,3,DEP-0004-01
DUT-0004-031,P-0004,2026-01-31T07:00:00,2026-01-31,DAY,10.63,False,3,DEP-0004-01
DUT-0004-032,P-0004,2026-02-01T07:00:00,2026-02-01,ADMIN,9.89,False,4,DEP-0004-01
DUT-0004-033,P-0004,2026-02-02T21:00:00,2026-02-02,NIGHT,11.19,True,5,DEP-0004-01
DUT-0004-034,P-0004,2026-02-03T12:00:00,2026-02-03,PATROL,11.83,False,3,DEP-0004-01
DUT-0004-035,P-0004,2026-02-04T21:00:00,2026-02-04,NIGHT,12.12,True,5,DEP-0004-01
DUT-0004-036,P-0004,2026-02-05T21:00:00,2026-02-05,NIGHT,12.71,True,5,DEP-0004-01
DUT-0004-037,P-0004,2026-02-06T21:00:00,2026-02-06,PATROL,8.08,True,4,DEP-0004-01
DUT-0004-038,P-0004,2026-02-07T07:00:00,2026-02-07,ADMIN,8.55,False,3,DEP-0004-01
DUT-0004-039,P-0004,2026-02-08T13:00:00,2026-02-08,PATROL,8.32,False,3,DEP-0004-01
DUT-0004-040,P-0004,2026-02-09T05:00:00,2026-02-09,DAY,8.19,False,3,DEP-0004-01
DUT-0004-041,P-0004,2026-02-10T08:00:00,2026-02-10,EMERGENCY,10.8,False,4,DEP-0004-01
DUT-0004-042,P-0004,2026-02-11T21:00:00,2026-02-11,PATROL,9.24,True,2,DEP-0004-01
DUT-0004-043,P-0004,2026-02-12T12:00:00,2026-02-12,PATROL,8.11,False,2,DEP-0004-01
DUT-0004-044,P-0004,2026-02-13T21:00:00,2026-02-13,NIGHT,9.74,True,2,DEP-0004-01
DUT-0004-045,P-0004,2026-02-14T21:00:00,2026-02-14,EMERGENCY,8.64,True,4,DEP-0004-01
DUT-0004-046,P-0004,2026-02-15T21:00:00,2026-02-15,NIGHT,11.63,True,2,DEP-0004-01
DUT-0004-047,P-0004,2026-02-16T21:00:00,2026-02-16,NIGHT,9.3,True,3,DEP-0004-01
DUT-0004-048,P-0004,2026-02-17T05:00:00,2026-02-17,DAY,10.38,False,3,DEP-0004-01
DUT-0004-049,P-0004,2026-02-18T21:00:00,2026-02-18,PATROL,9.62,True,3,DEP-0004-01
DUT-0004-050,P-0004,2026-02-19T05:00:00,2026-02-19,TRAINING_SUPPORT,8.86,False,2,DEP-0004-01
DUT-0004-051,P-0004,2026-02-20T06:00:00,2026-02-20,DAY,10.73,False,3,DEP-0004-01
DUT-0004-052,P-0004,2026-02-21T21:00:00,2026-02-21,EMERGENCY,10.41,True,4,DEP-0004-01
DUT-0004-053,P-0004,2026-02-22T21:00:00,2026-02-22,EMERGENCY,10.59,True,4,DEP-0004-01
DUT-0004-054,P-0004,2026-02-23T21:00:00,2026-02-23,TRAINING_SUPPORT,10.69,True,3,DEP-0004-01
DUT-0004-055,P-0004,2026-02-24T05:00:00,2026-02-24,DAY,10.02,False,2,DEP-0004-01
DUT-0004-056,P-0004,2026-02-25T21:00:00,2026-02-25,EMERGENCY,9.11,True,4,DEP-0004-01
DUT-0004-057,P-0004,2026-02-26T21:00:00,2026-02-26,PATROL,13.48,True,5,DEP-0004-01
DUT-0004-058,P-0004,2026-02-27T21:00:00,2026-02-27,NIGHT,10.24,True,4,DEP-0004-01
DUT-0004-059,P-0004,2026-02-28T13:00:00,2026-02-28,TRAINING_SUPPORT,8.98,False,5,
DUT-0004-060,P-0004,2026-03-01T08:00:00,2026-03-01,DAY,10.54,False,3,
DUT-0004-073,P-0004,2026-03-14T21:00:00,2026-03-14,PATROL,7.37,True,2,
DUT-0004-074,P-0004,2026-03-15T07:00:00,2026-03-15,ADMIN,11.46,False,4,
DUT-0004-075,P-0004,2026-03-16T12:00:00,2026-03-16,ADMIN,11.43,False,3,
DUT-0004-076,P-0004,2026-03-17T21:00:00,2026-03-17,PATROL,8.72,True,3,
DUT-0004-077,P-0004,2026-03-18T21:00:00,2026-03-18,EMERGENCY,5.49,True,3,
DUT-0004-078,P-0004,2026-03-19T05:00:00,2026-03-19,PATROL,8.17,False,3,
DUT-0004-079,P-0004,2026-03-20T12:00:00,2026-03-20,DAY,6.69,False,4,
DUT-0004-080,P-0004,2026-03-21T21:00:00,2026-03-21,NIGHT,9.43,True,5,
DUT-0004-081,P-0004,2026-03-22T21:00:00,2026-03-22,PATROL,11.29,True,4,
DUT-0004-082,P-0004,2026-03-23T21:00:00,2026-03-23,NIGHT,9.69,True,4,
DUT-0004-083,P-0004,2026-03-24T13:00:00,2026-03-24,ADMIN,9.79,False,4,
DUT-0004-084,P-0004,2026-03-25T08:00:00,2026-03-25,ADMIN,9.13,False,4,
DUT-0004-085,P-0004,2026-03-26T07:00:00,2026-03-26,DAY,10.18,False,5,
DUT-0004-086,P-0004,2026-03-27T09:00:00,2026-03-27,EMERGENCY,12.31,False,4,
DUT-0004-087,P-0004,2026-03-28T13:00:00,2026-03-28,PATROL,11.01,False,2,
DUT-0004-088,P-0004,2026-03-29T21:00:00,2026-03-29,NIGHT,9.16,True,4,DEP-0004-02
DUT-0004-089,P-0004,2026-03-30T06:00:00,2026-03-30,PATROL,10.98,False,3,DEP-0004-02
DUT-0004-090,P-0004,2026-03-31T21:00:00,2026-03-31,PATROL,8.78,True,1,DEP-0004-02
DUT-0004-091,P-0004,2026-04-01T21:00:00,2026-04-01,NIGHT,11.57,True,3,DEP-0004-02
DUT-0004-092,P-0004,2026-04-02T11:00:00,2026-04-02,PATROL,10.47,False,3,DEP-0004-02
DUT-0004-093,P-0004,2026-04-03T21:00:00,2026-04-03,NIGHT,6.22,True,3,DEP-0004-02
DUT-0004-094,P-0004,2026-04-04T21:00:00,2026-04-04,NIGHT,9.93,True,2,DEP-0004-02
DUT-0004-095,P-0004,2026-04-05T11:00:00,2026-04-05,ADMIN,10.23,False,2,DEP-0004-02
DUT-0004-096,P-0004,2026-04-06T21:00:00,2026-04-06,PATROL,9.29,True,4,DEP-0004-02
DUT-0004-109,P-0004,2026-04-19T21:00:00,2026-04-19,PATROL,13.32,True,4,DEP-0004-02
DUT-0004-110,P-0004,2026-04-20T10:00:00,2026-04-20,ADMIN,8.36,False,4,DEP-0004-02
DUT-0004-111,P-0004,2026-04-21T21:00:00,2026-04-21,NIGHT,9.9,True,4,DEP-0004-02
DUT-0004-112,P-0004,2026-04-22T05:00:00,2026-04-22,EMERGENCY,12.69,False,4,DEP-0004-02
DUT-0004-113,P-0004,2026-04-23T09:00:00,2026-04-23,DAY,8.48,False,3,DEP-0004-02
DUT-0004-114,P-0004,2026-04-24T21:00:00,2026-04-24,NIGHT,10.7,True,2,DEP-0004-02
DUT-0004-115,P-0004,2026-04-25T21:00:00,2026-04-25,PATROL,6.04,True,4,DEP-0004-02
